Database,ID,Source,Collection Terms,Description,Tags,Category_1,Category_2,Category_3,Event Name,Create Time,Count
Collect_yTK,423,yTK,#OccupySLU,,National,National,,,SLU,2014-10-13,"19,217"
Collect_yTK,424,yTK,#NHSstrike,,,,,,NH,2014-10-13,"35,874"
Collect_yTK,425,yTK,gonzalo,,hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Gonzalo,2014-10-13,"7,320,763"
Collect_yTK,426,yTK,#RecognisePalestine,,National,National,,,Recognise (album),2014-10-13,"20,275"
Collect_yTK,427,yTK,#sydneystorm ,"""The Sydney Storm, originally Sydney Blues were a team in the now defunct Australian Baseball League""",,,,,Sydney Storm,2014-10-14,"240,263"
Collect_yTK,428,yTK,election,"""By-elections, also spelled bye-elections (Ireland only) (known as special elections in the United States and the Philippines, and bypolls in India), are used to fill elected offices that have become vacant between general elections""",National,National,,,By-election,2014-10-15,"8,598,104"
Collect_yTK,429,yTK,Aqsa,,,,,,Al-Aqsa,2014-10-15,"2,738,506"
Collect_yTK,430,yTK,librarycongress,"""35|Main reading room at the Library of Congress The Library of Congress (LOC) is the research library that officially serves the United States Congress and is the de facto national library of the United States""",,,,,Library of congress,2014-10-16,"1,811,868"
Collect_yTK,431,yTK,fearbola,ebola,Building,Building,,,,2014-10-17,"13,549"
Collect_yTK,432,yTK,Grace Hopper,Grace Hopper celebration of woman in computing,Building,Building,,,Grace Hopper,2014-10-21,"1,125,464"
Collect_yTK,433,yTK,@ghc,Grace Hopper celebration of woman in computing,Building,Building,,,Ghc,2014-10-21,"359,825"
Collect_yTK,434,yTK,Ottawa,""" Ottawa borders Gatineau, Quebec; the two form the core of the Ottawa–Gatineau census metropolitan area (CMA) and the National Capital Region (NCR)""",Building,Building,,,Ottawa,2014-10-22,"6,353,037"
Collect_yTK,435,yTK,Ottawa Shooting,""" At the Canadian National War Memorial, Corporal Nathan Cirillo, a Canadian soldier on ceremonial sentry duty was fatally shot by Michael Zehaf-Bibeau""",/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,2014 Ottawa Shooting,2014-10-22,"277,494"
Collect_yTK,436,yTK,Nathan Cirillo,,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,,2014-10-22,"207,614"
Collect_yTK,437,yTK,Michael Zehaf-Bibeau,,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Lee Ze-ha,2014-10-22,"43,752"
Collect_yTK,438,yTK,Parliament Hill,""" Its Gothic revival suite of buildings is the home of the Parliament of Canada and has architectural elements of national symbolic importance""",/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Parliament Hill,2014-10-22,"1,504,585"
Collect_yTK,439,yTK,Kevin Vickers,""" For his actions Vickers has been called a hero by the Prime Minister, Ministers of the Crown, the Leader of the Opposition, and Canadian and international media""",/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Kevin Vickers,2014-10-23,"100,685"
Collect_yTK,440,yTK,#Halloween,"""2|Decorated house in Weatherly, PennsylvaniaThe modern imagery of Halloween comes from many sources, including Christian eschatology, national customs, works of Gothic and horror literature (such as the novels Frankenstein and Dracula) and classic horror films (such as Frankenstein and The Mummy)""",National,National,,,Halloween,2014-10-23,"2,415,437"
Collect_yTK,441,yTK,#OttawaShooting,""" At the Canadian National War Memorial, Corporal Nathan Cirillo, a Canadian soldier on ceremonial sentry duty was fatally shot by Michael Zehaf-Bibeau""",/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,2014 Ottawa Shooting,2014-10-24,"58,850"
Collect_yTK,442,yTK,Craig Spencer,,National,National,,,,2014-10-24,"99,253"
Collect_yTK,443,yTK,Marysville shooting,,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,Marysville,2014-10-24,"80,283"
Collect_yTK,444,yTK,#Marysville,,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,Marysville,2014-10-24,"338,933"
Collect_yTK,445,yTK,#MPHS,,school shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,MPH,2014-10-24,"60,434"
Collect_yTK,446,yTK,#BurkinaFaso,"President Step down, Military take over",National,National,,,Burkina Faso,2014-11-05,"1,295,172"
Collect_yTK,447,yTK,#election2014,midterm election,National,National,,,2014 elections,2014-11-05,"124,970"
Collect_yTK,448,yTK,#entervtsandsman,,,,,,Man in the Sand,2014-11-06,9
Collect_yTK,449,yTK,Nigeria school,Bombing,National,National,,,List of schools in Nigeria,2014-11-10,"1,389,702"
Collect_yTK,450,yTK,Mexico missing students,"unrest, protests",/Disaster_Types/Manmade/Conflict_Based/Terrorism/Kidnapping,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Kidnapping,/Disaster_Types/Manmade/Conflict_Based/Riot,,Students' Day (Mexico),2014-11-11,"421,443"
Collect_yTK,451,yTK,Va Tech,VT won Duke football,National,National,,,VA Tech,2014-11-15,"1,564,765"
Collect_yTK,452,yTK,#austerity,Milan protests,National,National,,,Auster,2014-11-15,"1,800,163"
Collect_yTK,453,yTK,Milan protests,Protests,National,National,,,MILAN,2014-11-15,"22,531"
Collect_yTK,454,yTK,Peter Kassig,Political,National,National,,,A K Peters,2014-11-16,"80,487"
Collect_yTK,455,yTK,#AIT14,,National,National,,,Matthew 14:14,2014-11-18,274
Collect_yTK,456,yTK,Keystone,Environment,,,,,Keystone,2014-11-19,"3,525,699"
Collect_yTK,457,yTK,thundersnow,Bad Weather,National,National,,,Thundersnow,2014-11-19,"561,647"
Collect_yTK,458,yTK,london student protest,,National,National,,,Student protest,2014-11-19,"56,427"
Collect_yTK,459,yTK,#fsushooting,Shooting,school shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,FSU,2014-11-20,"10,986"
Collect_yTK,460,yTK,Florida State University,shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,"Florida State University, Florida",2014-11-20,"1,355,997"
Collect_yTK,461,yTK,#Thanksgiving,Community,National,National,,,Thanksgiving,2014-11-20,"1,723,547"
Collect_yTK,462,yTK,Kenya bus attack ,Shooting,,,,,Kenya mall attack,2014-11-22,"79,511"
Collect_yTK,463,yTK,Kenya,Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Kenya,2014-11-22,"6,634,746"
Collect_yTK,464,yTK,afghanistan volleyball,Bombing,National,National,,,Afghanistan men's national volleyball team,2014-11-23,"20,870"
Collect_yTK,465,yTK,wednesday snow,Weather,National,National,,,Wednesday,2014-11-24,"1,108,962"
Collect_yTK,466,yTK,#DarrenWilsonVerdict,Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Darren Wilson,2014-11-24,"3,759"
Collect_yTK,467,yTK,#ShutItDown,,National,National,,,Shut It Down,2014-11-26,"1,365,816"
Collect_yTK,468,yTK,Kabul,Bombing,,,,,Kabul,2014-11-27,"6,147,652"
Collect_yTK,469,yTK,#Mubarak,Political,,,,,Mubarak Mubarak,2014-11-29,"423,387"
Collect_yTK,470,yTK,Brooklyn Bridge,"""The Brooklyn Bridge is a hybrid cable-stayed/suspension bridge in New York City""",,,,,Brooklyn Bridge,2014-12-05,"1,711,735"
Collect_yTK,471,yTK,protest,""" John Calvin explained that ""it is therefore faith alone which justifies, and yet the faith which justifies is not alone: just as it is the heat alone of the sun which warms the earth, and yet in the sun it is not alone""",Bridge,Bridge,,,Protestant,2014-12-05,"6,137,171"
Collect_yTK,473,yTK,Montreal ecole Polytechnique,Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,anniversary path here,,Ecole Polytechnique de Montreal,2014-12-05,"58,839"
Collect_yTK,474,yTK,Hagupit,Typhoon,Attack,Attack,,,HAG,2014-12-06,"286,486"
Collect_yTK,475,yTK,#RubyPH,Typhoon,Attack,Attack,,,PH,2014-12-06,"40,235"
Collect_yTK,476,yTK,#Berkeley ,Protests,,,,,"West Berkeley, Berkeley",2014-12-07,"1,208,989"
Collect_yTK,477,yTK,#DTLA,fire,Attack,Attack,,,DTL,2014-12-08,"1,936,609"
Collect_yTK,478,yTK,#LAfire,Fire,Attack,Attack,,,LA fire,2014-12-08,"56,580"
Collect_yTK,479,yTK,#LockDownFaisalabad,Protest,Attack,Attack,,,Lockdown,2014-12-08,"8,419"
Collect_yTK,480,yTK,#berkeleyprotests,Protest,,,,,Berkeley protests,2014-12-09,"147,973"
Collect_yTK,481,yTK,Maryland Plane Crash,Plane Crash,Attack,Attack,,,Plane Crash,2014-12-09,"20,135"
Collect_yTK,482,yTK,#TortureReport,Politics,Attack,Attack,,,Torture report,2014-12-09,"198,501"
Collect_yTK,483,yTK,the Ebola fighters,Times Person of the Year,Attack,Attack,,,Ebola fighters,2014-12-10,"36,251"
Collect_yTK,484,yTK,Ziad Abu Ein,Political,Attack,Attack,,,Zia,2014-12-10,"17,710"
Collect_yTK,485,yTK,@VTLibraries,,,,,,Vt,2014-12-10,"37,261"
Collect_yTK,486,yTK,#BayAreaStorm,Weather,Attack,Attack,,,Storm Bay,2014-12-11,"47,223"
Collect_yTK,487,yTK,#hellastorm,Weather,,,,,Storm the Gates of Hell,2014-12-11,"12,629"
Collect_yTK,488,yTK,#PineappleExpress,Weather,,,,,Pineapple Express,2014-12-11,"167,200"
Collect_yTK,489,yTK,#stormageddon,Weather,Attack,Attack,,,Don Storm,2014-12-11,"63,765"
Collect_yTK,500,yTK,#MillennialHistory,Community,Attack,Attack,,,Millennials,2014-12-12,"5,494"
Collect_yTK,501,yTK,#SydneySiege ,""" However, the findings of the Coroner in 2017 deemed the event to be a terrorist attack""",,,,,Sydney siege,2014-12-14,"141,061"
Collect_yTK,502,yTK,oregon school shooting,Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,Oregon school shooting,2014-12-15,"80,196"
Collect_yTK,503,yTK,#illridewithyou,Australia Seige,Attack,Attack,,,Ride for You,2014-12-16,"157,565"
Collect_yTK,504,yTK,#PeshawarAttack,Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,Peshawar school attack,2014-12-16,"368,552"
Collect_yTK,505,yTK,Taliban,Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,Taliban,2014-12-16,"5,732,523"
Collect_yTK,506,yTK,#MillionsMarchNYC,Protests,Attack,Attack,,,March of Millions,2014-12-16,"30,727"
Collect_yTK,522,yTK,#PrayForPeshawar,Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,Peshawar,2014-12-16,"46,394"
Collect_yTK,523,yTK,#disastertech,,Attack,Attack,,,Tech,2014-12-17,"19,256"
Collect_yTK,524,yTK,Chikungunya,Disease Outbreak,National,National,,,Chi-kung,2014-12-17,"2,494,199"
Collect_yTK,525,yTK,japan snowstorm,Weather,National,National,,,,2014-12-18,"20,405"
Collect_yTK,526,yTK,#tunisianelections,Political,political,/location/country/tunisia,,,Tunisian elections,2014-12-21,"1,178"
Collect_yTK,527,yTK,North Korea Internet,,National,National,,,Internet in North Korea,2014-12-22,"485,800"
Collect_yTK,528,yTK,mississippi tornado,Weather,,,,,"2013 Hattiesburg, Mississippi tornado",2014-12-23,"331,790"
Collect_yTK,529,yTK,malaysia flood,flood,,,,,Floods in Malaysia,2014-12-25,"132,861"
Collect_yTK,530,yTK,missouri shooting,shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Category:Mass shootings in Missouri,2014-12-25,"438,632"
Collect_yTK,531,yTK,tsunami 10 years,""" It is the first year of Key Stage 4 in which the secondary National Curriculum is taught and most GCSE courses are begun""",,,,,Year 10,2014-12-27,"69,443"
Collect_yTK,532,yTK,AirAsia,Plane Missing,Tsunami,Tsunami,,,AirAsia,2014-12-27,"3,824,870"
Collect_yTK,533,yTK,QZ8105,Plane Missing,Tsunami,Tsunami,,,Q and Z signals,2014-12-27,448
Collect_yTK,534,yTK,#AirAsia,Plane crash,Tsunami,Tsunami,,,AirAsia,2014-12-29,"1,351,815"
Collect_yTK,535,yTK,#8501Qs,Plane Crash,Tsunami,Tsunami,,,QS,2014-12-30,"2,784"
Collect_yTK,536,yTK,#QZ8501,Plane Crash,Tsunami,Tsunami,,,Q and Z signals,2014-12-30,"237,025"
Collect_yTK,537,yTK,harvard diabetes breakthrough,Community,Tsunami,Tsunami,,,Breakthrough,2015-01-02,"17,184"
Collect_yTK,538,yTK,winter storm Gorgon,Weather,Tsunami,Tsunami,,,Winter storm,2015-01-05,"2,202"
Collect_yTK,539,yTK,#Gorgon,Weather,Tsunami,Tsunami,,,Gorgon,2015-01-05,"60,235"
Collect_yTK,540,yTK,Charlie Hebdo,Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Charlie B,2015-01-07,"3,476,239"
Collect_yTK,541,yTK,#NAACPBombing,Bombing,,,,,Naacp,2015-01-07,"37,890"
Collect_yTK,542,yTK,#ParisShooting,Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,November 2015 Paris shootings,2015-01-07,"155,054"
Collect_yTK,543,yTK,#CharlieHebdo,Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Charlie B,2015-01-07,"2,045,268"
Collect_yTK,544,yTK,French President Hollande,Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Presidency of Francois Hollande,2015-01-07,"571,172"
Collect_yTK,545,yTK,#FreezingCold,Weather,Tsunami,Tsunami,,,Freezing,2015-01-08,"124,391"
Collect_yTK,546,yTK,Kosher,""" Shellfish and other non-fish water animals fauna are not kosher""",Tsunami,Tsunami,,,Kosher,2015-01-09,"3,027,633"
Collect_yTK,547,yTK,Dammartin-en-Goele,"""Martin Dam is a concrete arch gravity dam on the Tallapoosa River in Alabama in the United States, about  southwest of Dadeville""",Water,Water,,,Martin Dam,2015-01-09,"114,633"
Collect_yTK,548,yTK,#iipctech15,,,,,,File:Voyeur II PC Cover.jpg,2015-01-14,197
Collect_yTK,549,yTK,#StepDownHasina,Political,,,,,(Ha Ha) Slow Down,2015-01-15,"73,127"
Collect_yTK,550,yTK,Happy Birthday MLK,Community,,,,,Happy Birthday,2015-01-15,"129,457"
Collect_yTK,551,yTK,#SOTU,Political,,,,,Io so che tu sai che io so,2015-01-21,"949,168"
Collect_yTK,552,yTK,#ExplainThe90sIn4Words,Community,,,,,"The ""s"" word",2015-01-22,"50,774"
Collect_yTK,553,yTK,Edgewater,Fire,,,,,Edgewater,2015-01-22,"1,249,904"
Collect_yTK,554,yTK,Edgewater fire,Fire,,,,,Edgewater,2015-01-22,"52,392"
Collect_yTK,555,yTK,#KingAbdullah,Political,,,,,King Abdullah,2015-01-23,"75,736"
Collect_yTK,556,yTK,Winter Storm Juno,Weather,,,,,Winter Storm Juno,2015-01-26,"14,269"
Collect_yTK,557,yTK,#blizzardof2015,Weather,,,,,Blizzard of 2015,2015-01-26,"42,230"
Collect_yTK,558,yTK,#Snowmageddon2015,"""Don Snow (born 13 January 1957 in Nairobi, Kenya) is a vocalist, Hammond organist, pianist, guitarist, bass guitarist, drummer and saxophonist who is primarily known for his work with Squeeze, The Sinceros, Procol Harum and the new wave act The Catch (known for the 1983 song ""25 Years"")""",,,,,Don Snow,2015-01-26,"63,026"
